name,rotation,shift_x,shift_y
200_30_-5_5.6096655970298,5.6096655970298,30,-5
200_35_5_174.8135564944875,174.8135564944875,35,5
200_-9_24_51.30901248187819,51.30901248187819,-9,24
200_25_-16_36.568768067896826,36.568768067896826,25,-16
200_23_18_176.8099641421145,176.8099641421145,23,18
200_-3_-38_168.05995496117757,168.05995496117757,-3,-38
200_-32_48_30.55583913207657,30.55583913207657,-32,48
200_38_20_15.737038178472307,15.737038178472307,38,20
200_-17_-34_23.141300106910894,23.141300106910894,-17,-34
200_41_-25_146.87760273359478,146.87760273359478,41,-25
200_-46_19_38.44051850569502,38.44051850569502,-46,19
200_-10_4_125.22529026363905,125.22529026363905,-10,4
200_-12_-37_12.788400149073185,12.788400149073185,-12,-37
202_-17_-15_163.99421805818875,163.99421805818875,-17,-15
202_-15_-49_23.565580548502016,23.565580548502016,-15,-49
202_13_-27_116.51702384859313,116.51702384859313,13,-27
202_9_-15_33.765189874866266,33.765189874866266,9,-15
202_37_-20_97.86808058523496,97.86808058523496,37,-20
202_3_48_121.7558033104127,121.7558033104127,3,48
202_-48_-33_74.1427008769919,74.1427008769919,-48,-33
202_-40_36_98.8269630082709,98.8269630082709,-40,36
202_9_0_122.20307359981665,122.20307359981665,9,0
202_-39_11_95.33869439298044,95.33869439298044,-39,11
202_-8_38_145.23230746552215,145.23230746552215,-8,38
202_-18_42_33.097267120759994,33.097267120759994,-18,42
202_19_32_167.6206452050205,167.6206452050205,19,32
202_49_3_80.01476234302456,80.01476234302456,49,3
202_-44_-19_25.912694070613803,25.912694070613803,-44,-19
202_-10_-11_172.0627123763863,172.0627123763863,-10,-11
202_-15_3_93.93899109268017,93.93899109268017,-15,3
202_-9_-46_79.92783406862128,79.92783406862128,-9,-46
202_-31_-28_120.42220665465123,120.42220665465123,-31,-28
202_44_15_39.615733939618345,39.615733939618345,44,15
204_-40_46_43.62119649464155,43.62119649464155,-40,46
204_4_40_161.55562471075973,161.55562471075973,4,40
204_-31_39_11.62903961572042,11.62903961572042,-31,39
204_7_35_101.88940692170979,101.88940692170979,7,35
204_21_-46_122.98936795128212,122.98936795128212,21,-46
204_17_-5_143.52841943876854,143.52841943876854,17,-5
204_30_4_132.16281839925304,132.16281839925304,30,4
204_-12_-42_165.82602518494232,165.82602518494232,-12,-42
204_35_-30_111.01355409811164,111.01355409811164,35,-30
204_-4_50_139.5479847027657,139.5479847027657,-4,50
204_-33_-26_117.41365674161608,117.41365674161608,-33,-26
204_0_9_72.82611222796898,72.82611222796898,0,9
204_24_-34_153.64879120316724,153.64879120316724,24,-34
204_-37_16_106.39914104306665,106.39914104306665,-37,16
204_-28_-46_163.52673763187644,163.52673763187644,-28,-46
204_-40_-39_158.22279819181585,158.22279819181585,-40,-39
204_-39_8_143.78605047863618,143.78605047863618,-39,8
204_27_-31_99.59411918219669,99.59411918219669,27,-31
204_-19_7_78.84904180136509,78.84904180136509,-19,7
204_35_50_63.01680649930755,63.01680649930755,35,50
206_-15_1_2.3816847812209954,2.3816847812209954,-15,1
206_-32_-46_145.2919134498139,145.2919134498139,-32,-46
206_43_38_94.18128025415507,94.18128025415507,43,38
206_16_0_2.5082820349575665,2.5082820349575665,16,0
206_15_-13_66.29759472461112,66.29759472461112,15,-13
206_30_32_63.04063005341296,63.04063005341296,30,32
206_3_-18_97.96926938963094,97.96926938963094,3,-18
206_25_43_80.99491431141395,80.99491431141395,25,43
206_-22_25_166.9572450137043,166.9572450137043,-22,25
206_-38_-1_30.03279195224429,30.03279195224429,-38,-1
206_8_0_32.024369795812895,32.024369795812895,8,0
206_15_2_104.55776351509381,104.55776351509381,15,2
206_2_-37_46.65399108954373,46.65399108954373,2,-37
206_-31_-24_165.55026755026094,165.55026755026094,-31,-24
206_-34_-39_140.8319843335237,140.8319843335237,-34,-39
206_8_7_85.13925646124669,85.13925646124669,8,7
206_41_28_6.677335829114844,6.677335829114844,41,28
206_-30_-13_7.630784437542657,7.630784437542657,-30,-13
206_-16_40_23.602454399928003,23.602454399928003,-16,40
206_-47_17_129.4672816599623,129.4672816599623,-47,17
208_38_32_63.082789530978374,63.082789530978374,38,32
208_35_-39_50.21877943573869,50.21877943573869,35,-39
208_-15_-49_54.62368626210923,54.62368626210923,-15,-49
208_5_44_126.64953142368984,126.64953142368984,5,44
208_13_-32_53.08992068834364,53.08992068834364,13,-32
208_40_-43_78.32483624048507,78.32483624048507,40,-43
208_-47_-44_5.729415507784261,5.729415507784261,-47,-44
208_30_-35_72.22882913797868,72.22882913797868,30,-35
208_-46_5_175.11930995488078,175.11930995488078,-46,5
208_-17_49_140.60454756194633,140.60454756194633,-17,49
208_44_-38_166.7792154387673,166.7792154387673,44,-38
208_-30_26_6.306583207192024,6.306583207192024,-30,26
208_29_-20_151.71491267475668,151.71491267475668,29,-20
208_-6_-37_153.84575989690106,153.84575989690106,-6,-37
208_5_40_15.900733279577588,15.900733279577588,5,40
208_-29_20_148.79613820556332,148.79613820556332,-29,20
208_-43_18_20.713217632345785,20.713217632345785,-43,18
208_25_48_0.17994868789058915,0.17994868789058915,25,48
208_-25_-30_154.99754021286174,154.99754021286174,-25,-30
208_-41_44_126.89961432639274,126.89961432639274,-41,44
210_-17_-25_78.19848218947045,78.19848218947045,-17,-25
210_-33_-19_107.86258931952528,107.86258931952528,-33,-19
210_36_14_68.81693845712536,68.81693845712536,36,14
210_43_45_174.71740174252864,174.71740174252864,43,45
210_-8_25_81.81911818661358,81.81911818661358,-8,25
210_7_-26_2.4720341885510915,2.4720341885510915,7,-26
210_11_40_112.74513280609987,112.74513280609987,11,40
210_-11_-26_11.555660848178109,11.555660848178109,-11,-26
210_-45_-18_97.56870635101487,97.56870635101487,-45,-18
210_27_30_1.8530653929049778,1.8530653929049778,27,30
210_-44_38_128.14029384812852,128.14029384812852,-44,38
210_-3_-29_126.59928103985396,126.59928103985396,-3,-29
210_31_30_130.6998595367163,130.6998595367163,31,30
210_37_-4_56.42135012816399,56.42135012816399,37,-4
210_39_-20_81.94386549933343,81.94386549933343,39,-20
210_17_3_125.05506844395643,125.05506844395643,17,3
210_-46_-34_66.74725223455768,66.74725223455768,-46,-34
210_19_11_163.55586891413458,163.55586891413458,19,11
210_-10_-22_132.93951235772818,132.93951235772818,-10,-22
210_-7_-11_114.88131834201592,114.88131834201592,-7,-11
212_44_-20_131.3826611926264,131.3826611926264,44,-20
212_7_-4_165.34801293407915,165.34801293407915,7,-4
212_-45_-43_74.33943412133988,74.33943412133988,-45,-43
212_-3_-32_143.70418322442134,143.70418322442134,-3,-32
212_11_31_160.4172973693565,160.4172973693565,11,31
212_-11_-43_160.0337958500595,160.0337958500595,-11,-43
212_-2_25_24.244127153080964,24.244127153080964,-2,25
212_35_26_2.724068512108494,2.724068512108494,35,26
212_-43_18_11.767074130654093,11.767074130654093,-43,18
212_10_48_63.76282665575511,63.76282665575511,10,48
212_-31_21_119.04950542216945,119.04950542216945,-31,21
212_14_28_170.9301510681355,170.9301510681355,14,28
212_-11_43_29.287248208532258,29.287248208532258,-11,43
212_37_-5_134.0108155246171,134.0108155246171,37,-5
212_-47_-46_53.73066420091582,53.73066420091582,-47,-46
212_42_-18_29.82343556684897,29.82343556684897,42,-18
212_-20_-11_26.451539811761826,26.451539811761826,-20,-11
212_34_35_62.92578397003642,62.92578397003642,34,35
212_49_-40_26.196519305686603,26.196519305686603,49,-40
212_-12_-34_121.96505013358333,121.96505013358333,-12,-34
220_-29_22_57.14723880241566,57.14723880241566,-29,22
220_-29_-34_51.39130230016558,51.39130230016558,-29,-34
220_23_-39_46.31198526672134,46.31198526672134,23,-39
220_15_12_14.484192807633924,14.484192807633924,15,12
220_34_3_116.15476730623507,116.15476730623507,34,3
220_-44_-41_117.51776513117845,117.51776513117845,-44,-41
220_46_41_162.823892841375,162.823892841375,46,41
220_-19_43_166.34859808623375,166.34859808623375,-19,43
220_31_-44_50.3792224846936,50.3792224846936,31,-44
220_49_11_42.55792914177392,42.55792914177392,49,11
220_7_-36_24.839827941381483,24.839827941381483,7,-36
220_-16_34_17.842699624449672,17.842699624449672,-16,34
220_-2_-26_141.00184007917895,141.00184007917895,-2,-26
220_-23_35_170.62094995747103,170.62094995747103,-23,35
220_18_-32_150.3205203601234,150.3205203601234,18,-32
220_-18_22_82.8353623893795,82.8353623893795,-18,22
220_41_-16_150.5783150593781,150.5783150593781,41,-16
220_-11_27_44.64626315329387,44.64626315329387,-11,27
220_37_-4_51.2782316912148,51.2782316912148,37,-4
220_40_13_15.680987771770187,15.680987771770187,40,13
230_4_8_67.61975565245169,67.61975565245169,4,8
230_16_-42_53.08063583646394,53.08063583646394,16,-42
230_-10_26_79.9376016466355,79.9376016466355,-10,26
230_-31_-14_112.62821846323725,112.62821846323725,-31,-14
230_44_-40_175.71359187725497,175.71359187725497,44,-40
230_-49_-34_18.21625281686393,18.21625281686393,-49,-34
230_0_-4_170.46197719809396,170.46197719809396,0,-4
230_23_11_28.605082116651875,28.605082116651875,23,11
230_-41_-9_104.50164802982744,104.50164802982744,-41,-9
230_7_-19_160.8301312401031,160.8301312401031,7,-19
230_-24_40_85.65118720017612,85.65118720017612,-24,40
230_-8_37_69.69743769349905,69.69743769349905,-8,37
230_37_3_46.667344273154,46.667344273154,37,3
230_-25_15_137.17818607440051,137.17818607440051,-25,15
230_-47_26_120.0430261584034,120.0430261584034,-47,26
230_17_4_85.11016736493038,85.11016736493038,17,4
230_21_26_121.8217822787934,121.8217822787934,21,26
230_-16_7_55.976630360364545,55.976630360364545,-16,7
230_4_-14_144.8199043799752,144.8199043799752,4,-14
230_12_2_78.52156655474023,78.52156655474023,12,2
240_-20_-9_10.788763974494762,10.788763974494762,-20,-9
240_12_12_157.00573552612033,157.00573552612033,12,12
240_30_33_121.18588078868817,121.18588078868817,30,33
240_38_-33_2.67465005003102,2.67465005003102,38,-33
240_17_29_97.94861115574368,97.94861115574368,17,29
240_42_-12_66.26431778673349,66.26431778673349,42,-12
240_-11_34_168.98443467769576,168.98443467769576,-11,34
240_27_1_109.56206208287198,109.56206208287198,27,1
240_10_-6_41.18532607372594,41.18532607372594,10,-6
240_-48_8_167.6378589892939,167.6378589892939,-48,8
240_45_-11_153.32084966807753,153.32084966807753,45,-11
240_47_-16_162.26905217649372,162.26905217649372,47,-16
240_20_-16_100.8342774638157,100.8342774638157,20,-16
240_34_21_32.75863680458194,32.75863680458194,34,21
240_-48_20_150.10347739263315,150.10347739263315,-48,20
240_26_27_59.33136063065528,59.33136063065528,26,27
240_-1_41_155.7912365041625,155.7912365041625,-1,41
240_-1_46_143.92761011966076,143.92761011966076,-1,46
240_29_-37_80.59588213107423,80.59588213107423,29,-37
240_49_50_17.878278454222837,17.878278454222837,49,50
242_-42_6_47.60131142393544,47.60131142393544,-42,6
242_-23_49_174.78937187224759,174.78937187224759,-23,49
242_19_15_71.96981173641309,71.96981173641309,19,15
242_25_-9_96.95979295831694,96.95979295831694,25,-9
242_13_-16_101.5744305488739,101.5744305488739,13,-16
242_-45_-25_51.51344192571076,51.51344192571076,-45,-25
242_-8_7_38.47114891775804,38.47114891775804,-8,7
242_33_-15_146.51066515944555,146.51066515944555,33,-15
242_33_46_56.20355373699306,56.20355373699306,33,46
242_16_43_164.62207857153862,164.62207857153862,16,43
242_11_26_155.25006992355006,155.25006992355006,11,26
242_-27_-41_147.89972445955678,147.89972445955678,-27,-41
242_-10_-17_76.8000979420698,76.8000979420698,-10,-17
242_37_-4_157.6621183538331,157.6621183538331,37,-4
242_17_38_90.31629533848904,90.31629533848904,17,38
242_36_17_137.5602146042771,137.5602146042771,36,17
242_0_-17_90.47834803307117,90.47834803307117,0,-17
242_-12_-12_69.44827666568148,69.44827666568148,-12,-12
242_22_44_16.266206055211065,16.266206055211065,22,44
242_41_44_144.48632837678582,144.48632837678582,41,44
244_-7_37_170.52307793380248,170.52307793380248,-7,37
244_-26_-28_77.95101961908941,77.95101961908941,-26,-28
244_29_-12_34.757078390566235,34.757078390566235,29,-12
244_17_5_84.81992488233,84.81992488233,17,5
244_-37_37_81.08321533437326,81.08321533437326,-37,37
244_22_43_115.15642730927975,115.15642730927975,22,43
244_-28_11_126.13011687923824,126.13011687923824,-28,11
244_-39_-15_170.10063532468183,170.10063532468183,-39,-15
244_-12_4_113.30592139796832,113.30592139796832,-12,4
244_-46_27_163.75633582317425,163.75633582317425,-46,27
244_-26_-49_67.94587931614285,67.94587931614285,-26,-49
244_10_12_97.42080125368607,97.42080125368607,10,12
244_-36_10_147.64626472876733,147.64626472876733,-36,10
244_-17_30_163.86217807489956,163.86217807489956,-17,30
244_37_2_38.38268854776029,38.38268854776029,37,2
244_10_-35_7.62853251757282,7.62853251757282,10,-35
244_20_-16_46.55402501657236,46.55402501657236,20,-16
244_2_27_132.64288373445277,132.64288373445277,2,27
244_23_29_168.5326671608841,168.5326671608841,23,29
244_-21_-28_36.15979098305339,36.15979098305339,-21,-28
246_13_-17_105.86797804236123,105.86797804236123,13,-17
246_-47_-36_54.51408371985704,54.51408371985704,-47,-36
246_-44_29_63.13798734458472,63.13798734458472,-44,29
246_14_42_35.301068136653534,35.301068136653534,14,42
246_38_38_9.177280207520013,9.177280207520013,38,38
246_20_20_136.61619027362488,136.61619027362488,20,20
246_-7_-49_33.63517386817169,33.63517386817169,-7,-49
246_42_21_16.869689124484918,16.869689124484918,42,21
246_-39_45_116.42816560255001,116.42816560255001,-39,45
246_-4_-8_83.75799826991722,83.75799826991722,-4,-8
246_44_-43_128.04965120045912,128.04965120045912,44,-43
246_-32_-35_137.54759323432006,137.54759323432006,-32,-35
246_-45_-16_141.91510831060125,141.91510831060125,-45,-16
246_37_-47_80.0638325385643,80.0638325385643,37,-47
246_28_42_148.1733731087893,148.1733731087893,28,42
246_-18_-32_47.394617061515234,47.394617061515234,-18,-32
246_30_-28_65.37545172826461,65.37545172826461,30,-28
246_-2_22_19.762123571919986,19.762123571919986,-2,22
246_11_21_40.71213534197044,40.71213534197044,11,21
246_-13_-29_134.27382616722022,134.27382616722022,-13,-29
250_4_17_30.67568352127094,30.67568352127094,4,17
250_23_29_167.44905918228588,167.44905918228588,23,29
250_30_-7_16.032746794001042,16.032746794001042,30,-7
250_-40_-41_13.879458541585413,13.879458541585413,-40,-41
250_28_28_40.72362501102633,40.72362501102633,28,28
250_18_49_44.3667198318518,44.3667198318518,18,49
250_47_2_79.8176822939595,79.8176822939595,47,2
250_10_-4_18.02757184381554,18.02757184381554,10,-4
250_31_-12_122.3596392848716,122.3596392848716,31,-12
250_33_31_63.92694784665417,63.92694784665417,33,31
250_-32_-13_41.526250108305,41.526250108305,-32,-13
250_35_-27_4.381477806078515,4.381477806078515,35,-27
250_-30_-31_61.467494803359116,61.467494803359116,-30,-31
250_-25_-15_171.2868490794621,171.2868490794621,-25,-15
250_20_-33_26.55825334726849,26.55825334726849,20,-33
250_31_-15_125.02032514777528,125.02032514777528,31,-15
250_39_-43_78.61390038362259,78.61390038362259,39,-43
250_-12_-25_160.64122346085938,160.64122346085938,-12,-25
250_40_-12_115.78264489182291,115.78264489182291,40,-12
250_4_23_167.95330661960853,167.95330661960853,4,23
252_-44_31_122.55754369445441,122.55754369445441,-44,31
252_-40_-42_62.74981863974653,62.74981863974653,-40,-42
252_22_-29_117.75319734260192,117.75319734260192,22,-29
252_42_0_47.74214868598335,47.74214868598335,42,0
252_19_40_143.7837162371555,143.7837162371555,19,40
252_-49_43_120.87590708430925,120.87590708430925,-49,43
252_-27_43_111.32244188041001,111.32244188041001,-27,43
252_36_-6_54.12272565139141,54.12272565139141,36,-6
252_6_-36_168.84416948576222,168.84416948576222,6,-36
252_-10_35_39.94173292568079,39.94173292568079,-10,35
252_41_-49_116.39448021387973,116.39448021387973,41,-49
252_15_29_177.01913385829428,177.01913385829428,15,29
252_49_23_110.4223229392178,110.4223229392178,49,23
252_1_12_10.087823604615869,10.087823604615869,1,12
252_-26_29_173.6644689583015,173.6644689583015,-26,29
252_47_46_17.189646274262326,17.189646274262326,47,46
252_27_2_149.03976508151362,149.03976508151362,27,2
252_-1_-19_73.957082952809,73.957082952809,-1,-19
252_-3_23_20.552157100188058,20.552157100188058,-3,23
252_50_1_95.08762406617308,95.08762406617308,50,1
254_0_21_111.87601674666195,111.87601674666195,0,21
254_13_49_103.42291820114471,103.42291820114471,13,49
254_-15_50_59.94486992601556,59.94486992601556,-15,50
254_7_-14_8.03459353472085,8.03459353472085,7,-14
254_-32_15_123.59399522344016,123.59399522344016,-32,15
254_4_-16_172.34427045572855,172.34427045572855,4,-16
254_20_-21_169.35759252502032,169.35759252502032,20,-21
254_48_37_31.057743641262253,31.057743641262253,48,37
254_-45_30_144.18494712759053,144.18494712759053,-45,30
254_18_-18_120.05025243451634,120.05025243451634,18,-18
254_-27_-3_68.94518656003191,68.94518656003191,-27,-3
254_44_14_176.19824111984838,176.19824111984838,44,14
254_-33_-22_175.9687802532916,175.9687802532916,-33,-22
254_-36_-41_90.49825774570365,90.49825774570365,-36,-41
254_-39_38_148.7306689617586,148.7306689617586,-39,38
254_41_6_1.932812475216604,1.932812475216604,41,6
254_-37_8_125.63072193420788,125.63072193420788,-37,8
254_-37_-43_131.22666607454389,131.22666607454389,-37,-43
254_42_-26_168.99532406127926,168.99532406127926,42,-26
254_49_-41_76.56505643654458,76.56505643654458,49,-41
256_49_-19_74.25947448008847,74.25947448008847,49,-19
256_-31_-14_88.24426345894585,88.24426345894585,-31,-14
256_40_-14_177.44005926330468,177.44005926330468,40,-14
256_46_0_128.76254378932632,128.76254378932632,46,0
256_30_2_66.71476903925544,66.71476903925544,30,2
256_47_46_52.56842238402661,52.56842238402661,47,46
256_30_-14_83.47775017685025,83.47775017685025,30,-14
256_45_17_82.78486547698824,82.78486547698824,45,17
256_-11_14_71.00893634956695,71.00893634956695,-11,14
256_14_-24_140.72031154003335,140.72031154003335,14,-24
256_-39_-6_0.7736334436116213,0.7736334436116213,-39,-6
256_-13_-31_121.93068492292103,121.93068492292103,-13,-31
256_-49_-6_43.623339122801106,43.623339122801106,-49,-6
256_-15_43_9.06584772984038,9.06584772984038,-15,43
256_1_42_51.47886147542601,51.47886147542601,1,42
256_27_-38_89.82077863474564,89.82077863474564,27,-38
256_-49_1_151.8348219202101,151.8348219202101,-49,1
256_16_12_36.82833974148599,36.82833974148599,16,12
256_5_-42_46.64308991648401,46.64308991648401,5,-42
256_0_24_75.9866361609933,75.9866361609933,0,24
258_-12_-9_50.35927391751359,50.35927391751359,-12,-9
258_-6_44_59.66789585626868,59.66789585626868,-6,44
258_15_-12_53.449484854059264,53.449484854059264,15,-12
258_43_-30_145.21112031660255,145.21112031660255,43,-30
258_-46_33_175.4538465536797,175.4538465536797,-46,33
258_-20_-9_167.45439669558985,167.45439669558985,-20,-9
258_8_50_146.91394738384142,146.91394738384142,8,50
258_-18_-30_92.21974638446979,92.21974638446979,-18,-30
258_36_45_64.93530893261783,64.93530893261783,36,45
258_4_-7_142.1305991784149,142.1305991784149,4,-7
258_-14_31_164.50040435237008,164.50040435237008,-14,31
258_-44_-12_129.95716021296403,129.95716021296403,-44,-12
258_16_29_110.5933476269298,110.5933476269298,16,29
258_8_-44_36.236780576527174,36.236780576527174,8,-44
258_35_33_43.77020998911122,43.77020998911122,35,33
258_-17_-45_45.399771824878194,45.399771824878194,-17,-45
258_-47_42_23.65958239788772,23.65958239788772,-47,42
258_40_20_116.93489744498612,116.93489744498612,40,20
258_47_-8_94.27736984334032,94.27736984334032,47,-8
258_-25_-17_3.3963640161141844,3.3963640161141844,-25,-17
260_46_45_162.8674578672394,162.8674578672394,46,45
260_-22_10_135.1649452029654,135.1649452029654,-22,10
260_-12_-39_101.30485353368054,101.30485353368054,-12,-39
260_44_49_47.28195564553434,47.28195564553434,44,49
260_-19_31_67.06734759830704,67.06734759830704,-19,31
260_3_44_136.92544104859178,136.92544104859178,3,44
260_-17_-1_17.619487186034476,17.619487186034476,-17,-1
260_-5_-42_102.24541614862824,102.24541614862824,-5,-42
260_-23_-11_94.35779771058921,94.35779771058921,-23,-11
260_-2_-17_103.98742273390447,103.98742273390447,-2,-17
260_-21_9_86.56398800135914,86.56398800135914,-21,9
260_47_40_38.75964462098304,38.75964462098304,47,40
260_20_43_3.0492630275761554,3.0492630275761554,20,43
260_-29_46_38.01548500124222,38.01548500124222,-29,46
260_1_-27_5.853012111228091,5.853012111228091,1,-27
260_11_-40_147.70563117849693,147.70563117849693,11,-40
260_-46_-36_13.071806292083046,13.071806292083046,-46,-36
260_-29_-44_104.99123693040167,104.99123693040167,-29,-44
260_-9_-28_101.25983862215213,101.25983862215213,-9,-28
260_27_-31_45.91200507703479,45.91200507703479,27,-31
262_42_16_56.957631339318624,56.957631339318624,42,16
262_-23_-7_18.20382554316788,18.20382554316788,-23,-7
262_1_13_127.50399075911172,127.50399075911172,1,13
262_-35_-28_89.9497996995333,89.9497996995333,-35,-28
262_-11_2_111.2927513452026,111.2927513452026,-11,2
262_22_-43_34.04758691909646,34.04758691909646,22,-43
262_-43_20_4.273495037495964,4.273495037495964,-43,20
262_-32_11_144.74617362473495,144.74617362473495,-32,11
262_-20_25_85.56047870896215,85.56047870896215,-20,25
262_-43_-38_142.9742794485486,142.9742794485486,-43,-38
262_-25_29_59.96147179524405,59.96147179524405,-25,29
262_5_37_163.03739286644662,163.03739286644662,5,37
262_39_17_150.937494382107,150.937494382107,39,17
262_-48_1_40.970635780654355,40.970635780654355,-48,1
262_-36_-30_172.6620943387189,172.6620943387189,-36,-30
262_5_-31_32.05980308140011,32.05980308140011,5,-31
262_5_34_63.27951260785746,63.27951260785746,5,34
262_3_-1_4.92867682405368,4.92867682405368,3,-1
262_47_-21_72.37252100927202,72.37252100927202,47,-21
262_15_45_47.337726579936124,47.337726579936124,15,45
264_-6_-35_55.31185323957204,55.31185323957204,-6,-35
264_35_-14_94.6118641102074,94.6118641102074,35,-14
264_-17_-8_17.23591747576057,17.23591747576057,-17,-8
264_-37_-46_33.98116313585095,33.98116313585095,-37,-46
264_-28_-24_70.28511228406691,70.28511228406691,-28,-24
264_-30_-32_32.77196124076253,32.77196124076253,-30,-32
264_22_-39_112.9328008168594,112.9328008168594,22,-39
264_42_-24_69.3190903996177,69.3190903996177,42,-24
264_-4_-5_90.55998420047699,90.55998420047699,-4,-5
264_6_-8_24.78951055441133,24.78951055441133,6,-8
264_-4_-36_22.392094421820673,22.392094421820673,-4,-36
264_-40_-42_127.34729449057657,127.34729449057657,-40,-42
264_-35_4_7.631074759096725,7.631074759096725,-35,4
264_-32_33_6.279926000474596,6.279926000474596,-32,33
264_45_-31_6.906513212684432,6.906513212684432,45,-31
264_20_-37_10.788786599885025,10.788786599885025,20,-37
264_-4_-37_91.25707816054295,91.25707816054295,-4,-37
264_-12_45_83.73822111212341,83.73822111212341,-12,45
264_6_-7_146.55112670648208,146.55112670648208,6,-7
264_-13_-44_65.98099278269618,65.98099278269618,-13,-44
266_5_15_54.5197675976983,54.5197675976983,5,15
266_-24_-23_125.1354139803525,125.1354139803525,-24,-23
266_33_-38_65.73012523890361,65.73012523890361,33,-38
266_0_34_77.4524176691418,77.4524176691418,0,34
266_5_-24_144.12852054535503,144.12852054535503,5,-24
266_-3_25_133.76547014154824,133.76547014154824,-3,25
266_-39_-1_99.42938396648009,99.42938396648009,-39,-1
266_10_47_0.7862621077911915,0.7862621077911915,10,47
266_-23_0_4.606432937847081,4.606432937847081,-23,0
266_-37_-29_60.68149571178185,60.68149571178185,-37,-29
266_38_24_98.9317666786202,98.9317666786202,38,24
266_-39_8_68.26644557560655,68.26644557560655,-39,8
266_35_45_76.13174257215908,76.13174257215908,35,45
266_-42_7_168.3703807323675,168.3703807323675,-42,7
266_-27_-25_115.44544481368939,115.44544481368939,-27,-25
266_9_10_115.82910198500613,115.82910198500613,9,10
266_-24_-9_35.011264197404316,35.011264197404316,-24,-9
266_23_7_96.7270217101398,96.7270217101398,23,7
266_-40_32_97.72455011080504,97.72455011080504,-40,32
266_16_29_16.428401958446795,16.428401958446795,16,29
268_30_-34_176.84107150457004,176.84107150457004,30,-34
268_-35_-6_28.084287195501737,28.084287195501737,-35,-6
268_39_-31_2.353404800390301,2.353404800390301,39,-31
268_-15_49_113.44989466090804,113.44989466090804,-15,49
268_23_35_130.31751200743582,130.31751200743582,23,35
268_3_44_143.74171275934975,143.74171275934975,3,44
268_46_-47_138.49002448919555,138.49002448919555,46,-47
268_-26_-49_52.502251428856326,52.502251428856326,-26,-49
268_-34_-39_177.30278610612868,177.30278610612868,-34,-39
268_12_-27_37.53707205048956,37.53707205048956,12,-27
268_10_-44_142.54518645913532,142.54518645913532,10,-44
268_4_0_41.8478362936422,41.8478362936422,4,0
268_12_-36_6.1168341159955215,6.1168341159955215,12,-36
268_-29_-11_170.4206315383066,170.4206315383066,-29,-11
268_-6_40_4.052660839274398,4.052660839274398,-6,40
268_-47_-18_90.25801106768105,90.25801106768105,-47,-18
268_-11_-19_115.3205436621789,115.3205436621789,-11,-19
268_-12_43_51.34777345679815,51.34777345679815,-12,43
268_28_-13_134.55319321256493,134.55319321256493,28,-13
268_-18_27_40.13457186958323,40.13457186958323,-18,27
270_2_-22_166.56896704806417,166.56896704806417,2,-22
270_23_49_167.64287291881107,167.64287291881107,23,49
270_26_-9_130.8572523016216,130.8572523016216,26,-9
270_-40_-14_83.98942815057407,83.98942815057407,-40,-14
270_27_0_99.48490178299005,99.48490178299005,27,0
270_-47_45_61.90345588361123,61.90345588361123,-47,45
270_19_-34_160.41954737490366,160.41954737490366,19,-34
270_-44_-17_118.89993523699619,118.89993523699619,-44,-17
270_-42_11_80.84072713081484,80.84072713081484,-42,11
270_-46_-40_174.35316466021038,174.35316466021038,-46,-40
270_-41_2_160.71114354551455,160.71114354551455,-41,2
270_-11_4_86.15775280090008,86.15775280090008,-11,4
270_-4_18_136.98480802946023,136.98480802946023,-4,18
270_18_-35_172.97976996067777,172.97976996067777,18,-35
270_1_-34_84.73935480699679,84.73935480699679,1,-34
270_-12_43_15.787656629044557,15.787656629044557,-12,43
270_40_-39_109.70711567601471,109.70711567601471,40,-39
270_21_33_28.780905320631636,28.780905320631636,21,33
270_-13_50_140.21508712918268,140.21508712918268,-13,50
270_2_4_171.46968211088316,171.46968211088316,2,4
272_27_19_33.56447261522266,33.56447261522266,27,19
272_17_-31_58.74665352061914,58.74665352061914,17,-31
272_-17_15_2.8925634423316646,2.8925634423316646,-17,15
272_-35_-23_104.85002961375608,104.85002961375608,-35,-23
272_39_-14_133.8450349792477,133.8450349792477,39,-14
272_-37_-24_69.65779442946896,69.65779442946896,-37,-24
272_32_-36_53.09417888851571,53.09417888851571,32,-36
272_30_19_79.8861959328914,79.8861959328914,30,19
272_26_25_133.54593502155444,133.54593502155444,26,25
272_44_47_131.4504670136118,131.4504670136118,44,47
272_-40_17_42.992276357404656,42.992276357404656,-40,17
272_10_29_25.395571443675625,25.395571443675625,10,29
272_18_7_169.05885140869034,169.05885140869034,18,7
272_8_-30_99.41913833525703,99.41913833525703,8,-30
272_-26_8_68.22181463190637,68.22181463190637,-26,8
272_-11_32_125.43615232517922,125.43615232517922,-11,32
272_-49_-30_11.282197969157867,11.282197969157867,-49,-30
272_-38_-14_171.40414228583347,171.40414228583347,-38,-14
272_-34_22_158.38869091009244,158.38869091009244,-34,22
272_-21_-24_168.62960179744576,168.62960179744576,-21,-24
274_-44_-31_49.500998983632634,49.500998983632634,-44,-31
274_-39_-20_60.426762789320065,60.426762789320065,-39,-20
274_-35_11_68.49705220665703,68.49705220665703,-35,11
274_-46_9_16.390561603911987,16.390561603911987,-46,9
274_32_-47_24.72730597233834,24.72730597233834,32,-47
274_50_-4_123.23561656019419,123.23561656019419,50,-4
274_-26_11_49.265731024981086,49.265731024981086,-26,11
